"version","id","countryid","fieldid","value"
"2014-06-24","33579","237","128","$214.8 billion (31 December 2013 est.)<br />$NA (31 December 2012 est.)"
"2014-06-24","33580","237","129","$109.2 billion (31 December 2013 est.)<br />$91.3 billion (31 December 2012 est.)"
"2014-06-24","33581","237","118","$313.3 billion (31 December 2012 est.)<br />$270.3 billion (31 December 2011)<br />$341.6 billion (31 December 2010 est.)"
"2014-06-24","33585","237","56","4.5% of GDP (2012)"
"2014-06-24","33586","237","113","3.12% (31 December 2010 est.)<br />0.5% (31 December 2009 est.)"
"2014-06-24","33587","237","114","9.5% (31 December 2013 est.)<br />10.06% (31 December 2012 est.)"
"2014-06-24","33588","237","117","$214 billion (31 December 2013 est.)<br />$202.5 billion (31 December 2012 est.)"
"2014-06-24","33591","237","115","$41.61 billion (31 December 2013 est.)<br />$40.95 billion (31 December 2012 est.)"
"2014-06-24","33592","237","116","$159 billion (31 December 2013 est.)<br />$150.5 billion (31 December 2012 est.)"
"2014-06-24","33598","237","108","20.8% of GDP (2013 est.)"
"2014-06-24","33599","237","109","-1% of GDP (2013 est.)"
"2014-06-24","33600","237","40","25 deaths/100,000 live births (2010)"
"2014-06-24","33601","237","55","0.5% (2008)"
"2014-06-24","33602","237","45","7.5% of GDP (2011)"
"2014-06-24","33605","237","54","29.4% (2008)"
"2014-06-24","33606","237","60","<i>total: </i>16.3%<br /><i>male: </i>14.3%<br /><i>female: </i>19.1% (2012)"
"2014-06-24","33608","237","132","62.86 billion kWh (2011 est.)"
"2014-06-24","33609","237","133","53.93 billion kWh (2010 est.)"
"2014-06-24","33610","237","134","0 kWh (2012 est.)"
"2014-06-24","33611","237","135","734 million kWh (2011 est.)"
"2014-06-24","33612","237","136","16.21 million kW (2010 est.)"
"2014-06-24","33613","237","137","62% of total installed capacity (2010 est.)"
"2014-06-24","33614","237","139","33.7% of total installed capacity (2010 est.)"
"2014-06-24","33615","237","138","0% of total installed capacity (2010 est.)"
"2014-06-24","33616","237","140","4.3% of total installed capacity (2010 est.)"
"2014-06-24","33617","237","141","17,340 bbl/day (2012 est.)"
"2014-06-24","33618","237","142","0 bbl/day (2010 est.)"
"2014-06-24","33619","237","143","169,700 bbl/day (2010 est.)"
"2014-06-24","33620","237","144","150 million bbl (1 January 2013 est.)"
"2014-06-24","33621","237","145","187,200 bbl/day (2010 est.)"
"2014-06-24","33622","237","146","321,700 bbl/day (2011 est.)"
"2014-06-24","33623","237","147","13,040 bbl/day (2010 est.)"
"2014-06-24","33624","237","148","154,100 bbl/day (2010 est.)"
"2014-06-24","33625","237","149","1.144 billion cu m (2012 est.)"
"2014-06-24","33626","237","150","5.296 billion cu m (2010 est.)"
"2014-06-24","33627","237","151","0 cu m (2011 est.)"
"2014-06-24","33628","237","152","3.83 billion cu m (2012 est.)"
"2014-06-24","33629","237","153","97.97 billion cu m (1 January 2013 est.)"
"2014-06-24","33636","237","95","20.8% of GDP (2013 est.)<br />21.4% of GDP (2012 est.)<br />22.2% of GDP (2011 est.)"
"2014-06-24","33638","238","91","$526.5 billion (2013 est.)<br />$505.2 billion (2012 est.)<br />$484.9 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","33639","238","33","1.07% (2014 est.)"
"2014-06-24","33640","238","93","4.2% (2013 est.)<br />4.2% (2012 est.)<br />6.6% (2011 est.)"
"2014-06-24","33641","238","94","$11,100 (2013 est.)<br />$10,800 (2012 est.)<br />$10,500 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","33659","238","179","3.28% of GDP (2012)<br />3.06% of GDP (2011)<br />3.28% of GDP (2010)"
"2014-06-24","33667","238","163","836 (2013)"
"2014-06-24","33668","238","34","16.73 births/1,000 population (2014 est.)"
"2014-06-24","33677","238","35","5.36 deaths/1,000 population (2014 est.)"
"2014-06-24","33682","238","120","$58.7 billion (2013 est.)<br />$59.85 billion (2012 est.)"
"2014-06-24","33683","238","127","$85.83 billion (31 December 2013 est.)<br />$80.72 billion (31 December 2012 est.)"
"2014-06-24","33686","238","169","<i>total: </i>141,374 km (2010)"
"2014-06-24","33688","238","123","$53.5 billion (2013 est.)<br />$54.64 billion (2012 est.)"
"2014-06-24","33690","238","100","2.5% (2013 est.)"
"2014-06-24","33692","238","41","<i>total: </i>15.02 deaths/1,000 live births<br /><i>male: </i>18.22 deaths/1,000 live births<br /><i>female: </i>11.62 deaths/1,000 live births (2014 est.)"
"2014-06-24","33693","238","112","2.2% (2013 est.)<br />3.4% (2011 est.)"
"2014-06-24","33694","238","170","24,725 km (18,300 km navigable; the most important waterway, the River Magdalena, of which 1,488 km is navigable, is dredged regularly to ensure the safe passage of cargo vessels and container barges) (2012)"
"2014-06-24","33696","238","101","23.75 million (2013 est.)"
"2014-06-24","33702","238","42","<i>total population: </i>75.25 years<br /><i>male: </i>72.08 years<br /><i>female: </i>78.61 years (2014 est.)"
"2014-06-24","33707","238","171","<i>total: </i>12<br /><i>by type: </i>cargo 9, chemical tanker 1, petroleum tanker 2<br /><i>registered in other countries: </i>4 (Antigua and Barbuda 1, Panama 2, Portugal 1) (2010)"
"2014-06-24","33711","238","36","-0.65 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","33717","238","29","46,245,297 (July 2014 est.)"
"2014-06-24","33719","238","168","<i>total: </i>874 km<br /><i>standard gauge: </i>150 km 1.435-m gauge<br /><i>narrow gauge: </i>498 km 0.950-m gauge; 226 km 0.914-m gauge (2008)"
"2014-06-24","33724","238","44","2.07 children born/woman (2014 est.)"
"2014-06-24","33726","238","103","9.7% (2013 est.)<br />10.4% (2012 est.)"
"2014-06-24","33731","238","7","<i>total: </i>1,138,910 sq km<br /><i>land: </i>1,038,700 sq km<br /><i>water: </i>100,210 sq km<br /><i><b>note:</b> </i>includes Isla de Malpelo, Roncador Cay, and Serrana Bank"
"2014-06-24","33733","238","155","6.291 million (2012)"
"2014-06-24","33734","238","156","49.066 million (2012)"
"2014-06-24","33735","238","161","22.538 million (2009)"
"2014-06-24","33736","238","159",".co"
"2014-06-24","33737","238","50","0.5% (2012 est.)"
"2014-06-24","33738","238","51","146,500 (2012 est.)"
"2014-06-24","33739","238","52","6,500 (2012 est.)"
"2014-06-24","33740","238","106","55.9 (2010)<br />56.9 (1996)"
"2014-06-24","33742","238","160","4.41 million (2012)"
"2014-06-24","33743","238","110","39.6% of GDP (2013 est.)<br />40.5% of GDP (2012 est.)<br /><i><b>note:</b> </i>data cover general government debt, and includes debt instruments issued (or owned) by government entities other than the treasury; the data include treasury debt held by foreign entities; the data include debt issued by subnational entities"
"2014-06-24","33744","238","119","-$11.02 billion (2013 est.)<br />-$12.17 billion (2012 est.)"
"2014-06-24","33745","238","126","$43.74 billion (31 December 2013 est.)<br />$37 billion (31 December 2012 est.)"
"2014-06-24","33749","238","128","$128.1 billion (31 December 2013 est.)<br />$111.7 billion (31 December 2012 est.)"
"2014-06-24","33750","238","129","$33.7 billion (31 December 2013 est.)<br />$31.65 billion (31 December 2012 est.)"
"2014-06-24","33751","238","118","$262.1 billion (31 December 2012 est.)<br />$NA (31 December 2011)<br />$208.5 billion (31 December 2010 est.)"
"2014-06-24","33755","238","56","4.4% of GDP (2012)"
"2014-06-24","33756","238","113","4.75% (31 December 2011)<br />5% (31 December 2010)"
"2014-06-24","33757","238","114","11% (31 December 2013 est.)<br />$NA (31 December 2012 est.)"
"2014-06-24","33758","238","117","$192.6 billion (31 December 2013 est.)<br />$180.7 billion (31 December 2012 est.)"
"2014-06-24","33761","238","115","$42.28 billion (31 December 2013 est.)<br />$41.7 billion (31 December 2012 est.)"
"2014-06-24","33762","238","116","$163.2 billion (31 December 2013 est.)<br />$153.1 billion (31 December 2012 est.)"
"2014-06-24","33768","238","108","29.1% of GDP (2012 est.)"
"2014-06-24","33769","238","109","0.4% of GDP (2012 est.)"
"2014-06-24","33770","238","40","92 deaths/100,000 live births (2010)"
"2014-06-24","33771","238","55","3.4% (2010)"
"2014-06-24","33772","238","45","6.1% of GDP (2011)"
"2014-06-24","33775","238","54","17.3% (2008)"
"2014-06-24","33776","238","60","<i>total: </i>21.9%<br /><i>male: </i>17%<br /><i>female: </i>28.9% (2011)"
"2014-06-24","33778","238","132","61.82 billion kWh (2011 est.)"
"2014-06-24","33779","238","133","45.35 billion kWh (2010 est.)"
"2014-06-24","33780","238","134","1.294 billion kWh (2011 est.)"
"2014-06-24","33781","238","135","8.22 billion kWh (2011 est.)"
"2014-06-24","33782","238","136","13.54 million kW (2010 est.)"
"2014-06-24","33783","238","137","32.9% of total installed capacity (2010 est.)"
"2014-06-24","33784","238","139","66.6% of total installed capacity (2010 est.)"
"2014-06-24","33785","238","138","0% of total installed capacity (2010 est.)"
"2014-06-24","33786","238","140","0.4% of total installed capacity (2010 est.)"
"2014-06-24","33787","238","141","969,100 bbl/day (2012 est.)"
"2014-06-24","33788","238","142","777,900 bbl/day (2009)"
"2014-06-24","33789","238","143","10 bbl/day (2011 est.)"
"2014-06-24","33790","238","144","2.2 billion bbl (1 January 2013 est.)"
"2014-06-24","33791","238","145","313,100 bbl/day (2010 est.)"
"2014-06-24","33792","238","146","287,000 bbl/day (2011 est.)"
"2014-06-24","33793","238","147","92,410 bbl/day (2010 est.)"
"2014-06-24","33794","238","148","49,790 bbl/day (2010 est.)"
"2014-06-24","33795","238","149","10.95 billion cu m (2011 est.)"
"2014-06-24","33796","238","150","9.08 billion cu m (2010 est.)"
"2014-06-24","33797","238","151","2.11 billion cu m (2011 est.)"
"2014-06-24","33798","238","152","40,290 cu m (2011 est.)"
"2014-06-24","33799","238","153","169.9 billion cu m (1 January 2013 est.)"
"2014-06-24","33806","238","95","21.9% of GDP (2013 est.)<br />22.8% of GDP (2012 est.)<br />20.3% of GDP (2011 est.)"
"2014-06-24","33808","239","91","$157.6 billion (2013 est.)<br />$151.5 billion (2012 est.)<br />$144.2 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","33809","239","33","1.37% (2014 est.)"
"2014-06-24","33810","239","93","4% (2013 est.)<br />5.1% (2012 est.)<br />7.8% (2011 est.)"
"2014-06-24","33811","239","94","$10,600 (2013 est.)<br />$9,600 (2012 est.)<br />$9,200 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","33829","239","179","2.83% of GDP (2012)<br />3.2% of GDP (2011)<br />2.83% of GDP (2010)"
"2014-06-24","33837","239","163","432 (2013)"
"2014-06-24","33838","239","34","18.87 births/1,000 population (2014 est.)"
"2014-06-24","33847","239","35","5.04 deaths/1,000 population (2014 est.)"
"2014-06-24","33852","239","120","$25.48 billion (2013 est.)<br />$24.65 billion (2012 est.)"
"2014-06-24","33853","239","127","$19.91 billion (31 December 2013 est.)<br />$17.68 billion (31 December 2012 est.)"
"2014-06-24","33856","239","169","<i>total: </i>43,670 km<br /><i>paved: </i>6,472 km<br /><i>unpaved: </i>37,198 km (2007)"
"2014-06-24","33858","239","123","$26.22 billion (2013 est.)<br />$24.58 billion (2012 est.)"
"2014-06-24","33860","239","100","3.1%<br /><i><b>note:</b> </i>excludes oil refining (2013 est.)"
"2014-06-24","33862","239","41","<i>total: </i>17.93 deaths/1,000 live births<br /><i>male: </i>21.11 deaths/1,000 live births<br /><i>female: </i>14.58 deaths/1,000 live births (2014 est.)"
"2014-06-24","33863","239","112","2.6% (2013 est.)<br />4.5% (2011 est.)"
"2014-06-24","33864","239","170","1,500 km (most inaccessible) (2012)"
"2014-06-24","33866","239","101","6.953 million (2013 est.)"
"2014-06-24","33872","239","42","<i>total population: </i>76.36 years<br /><i>male: </i>73.4 years<br /><i>female: </i>79.46 years (2014 est.)"
"2014-06-24","33877","239","171","<i>total: </i>44<br /><i>by type: </i>cargo 1, chemical tanker 4, liquefied gas 1, passenger 9, petroleum tanker 28, refrigerated cargo 1<br /><i>registered in other countries: </i>4 (Panama 3, Peru 1) (2010)"
"2014-06-24","33881","239","36","-0.13 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","33887","239","29","15,654,411 (July 2014 est.)"
"2014-06-24","33889","239","168","<i>total: </i>965 km<br /><i>narrow gauge: </i>965 km 1.067-m gauge (2008)"
"2014-06-24","33894","239","44","2.29 children born/woman (2014 est.)"
"2014-06-24","33896","239","103","4.2% (2013 est.)<br />4.2% (2011 est.)"
"2014-06-24","33901","239","7","<i>total: </i>283,561 sq km<br /><i>land: </i>276,841 sq km<br /><i>water: </i>6,720 sq km<br /><i><b>note:</b> </i>includes Galapagos Islands"
"2014-06-24","33903","239","155","2.31 million (2012)"
"2014-06-24","33904","239","156","16.457 million (2012)"
"2014-06-24","33905","239","161","3.352 million (2009)"
"2014-06-24","33906","239","159",".ec"
"2014-06-24","33907","239","50","0.6% (2012 est.)"
"2014-06-24","33908","239","51","52,300 (2012 est.)"
"2014-06-24","33909","239","52","2,700 (2012 est.)"
"2014-06-24","33910","239","106","48.5 (December 2013)<br />50.5 (December 2010)<br /><i><b>note:</b> </i>data are for urban households"
"2014-06-24","33912","239","160","170,538 (2012)"
"2014-06-24","33913","239","110","23.2% of GDP (2013 est.)<br />21% of GDP (2012 est.)"
"2014-06-24","33914","239","119","-$827.1 million (2013 est.)<br />-$177 million (2012 est.)"
"2014-06-24","33915","239","126","$2.625 billion (.)<br />$2.483 billion (31 December 2012 est.)"
"2014-06-24","33919","239","128","$17.89 billion (31 December 2013 est.)<br />$17.3 billion (31 December 2012 est.)"
"2014-06-24","33920","239","129","$6.33 billion (31 December 2012 est.)<br />$6.33 billion (31 December 2011 est.)"
"2014-06-24","33921","239","118","$5.911 billion (31 December 2012 est.)<br />$5.779 billion (31 December 2011)<br />$5.263 billion (31 December 2010 est.)"
"2014-06-24","33924","239","56","4.4% of GDP (2012)"
"2014-06-24","33925","239","113","8.17% (31 December 2011)<br />8.68% (31 December 2010)"
"2014-06-24","33926","239","114","8.7% (31 December 2013 est.)<br />8.17% (31 December 2012 est.)"
"2014-06-24","33927","239","117","$25.4 billion (31 December 2013 est.)<br />$22.5 billion (31 December 2012 est.)"
"2014-06-24","33930","239","115","$8.59 billion (31 December 2013 est.)<br />$7.801 billion (31 December 2012 est.)"
"2014-06-24","33931","239","116","$27.75 billion (31 December 2013 est.)<br />$24.68 billion (31 December 2012 est.)"
"2014-06-24","33937","239","108","40.5% of GDP (2013 est.)"
"2014-06-24","33938","239","109","-2.5% of GDP (2013 est.)"
"2014-06-24","33939","239","40","110 deaths/100,000 live births (2010)"
"2014-06-24","33940","239","55","6.2% (2004)"
"2014-06-24","33941","239","45","7.3% of GDP (2011)"
"2014-06-24","33944","239","54","21.4% (2008)"
"2014-06-24","33945","239","60","<i>total: </i>11.1%<br /><i>male: </i>9%<br /><i>female: </i>15% (2011)"
"2014-06-24","33947","239","132","22.85 billion kWh (2011 est.)"
"2014-06-24","33948","239","133","19.38 billion kWh (2010 est.)"
"2014-06-24","33949","239","134","14.1 million kWh (2010 est.)"
"2014-06-24","33950","239","135","1.3 billion kWh (2010 est.)"
"2014-06-24","33951","239","136","5.243 million kW (2010 est.)"
"2014-06-24","33952","239","137","55.3% of total installed capacity (2010 est.)"
"2014-06-24","33953","239","139","42.8% of total installed capacity (2010 est.)"
"2014-06-24","33954","239","138","0% of total installed capacity (2010 est.)"
"2014-06-24","33955","239","140","2% of total installed capacity (2010 est.)"
"2014-06-24","33956","239","141","526,000 bbl/day (2013 est.)"
"2014-06-24","33957","239","142","413,000 bbl/day (2013 est.)"
"2014-06-24","33958","239","143","154,000 bbl/day (2012 est.)"
"2014-06-24","33959","239","144","8.24 billion bbl (1 January 2013 est.)"
"2014-06-24","33960","239","145","207,300 bbl/day (2013 est.)"
"2014-06-24","33961","239","146","280,000 bbl/day (2012 est.)"
"2014-06-24","33962","239","147","28,000 bbl/day (2013 est.)"
"2014-06-24","33963","239","148","135,500 bbl/day (2012 est.)"
"2014-06-24","33964","239","149","240 million cu m (2011 est.)"
"2014-06-24","33965","239","150","330 million cu m (2010 est.)"
"2014-06-24","33966","239","151","0 cu m (2011 est.)"
"2014-06-24","33967","239","152","25,000 cu m (2012 est.)"
"2014-06-24","33968","239","153","6.994 billion cu m (1 January 2013 est.)"
"2014-06-24","33975","239","95","26% of GDP (2013 est.)<br />21.3% of GDP (2012 est.)<br />19.7% of GDP (2011 est.)"
"2014-06-24","33977","240","91","$164.5 million (2007 est.)<br />$105.1 million (2002 est.)"
"2014-06-24","33978","240","33","0.01% (2009 est.)"
"2014-06-24","33979","240","94","$55,400 (2002 est.)"
"2014-06-24","33998","240","163","7 (2013)"
"2014-06-24","33999","240","34","NA"
"2014-06-24","34011","240","120","$125 million (2004 est.)"
"2014-06-24","34012","240","127","$NA"
"2014-06-24","34015","240","169","<i>total: </i>440 km<br /><i>paved: </i>50 km<br /><i>unpaved: </i>390 km (2008)"
"2014-06-24","34016","240","123","$90 million (2004 est.)"
"2014-06-24","34018","240","100","NA%"
"2014-06-24","34020","240","41","<i>total: </i>NA<br /><i>male: </i>NA<br /><i>female: </i>NA"
"2014-06-24","34021","240","112","1.2% (2003)<br />3.6% (1998)"
"2014-06-24","34023","240","101","5,246 (2006)"
"2014-06-24","34029","240","42","<i>total population: </i>NA<br /><i>male: </i>NA<br /><i>female: </i>NA"
"2014-06-24","34036","240","36","NA"
"2014-06-24","34041","240","29","2,840 (July 2012 est.)"
"2014-06-24","34047","240","44","NA"
"2014-06-24","34049","240","103","4.1% (2010)"
"2014-06-24","34055","240","7","<i>total: </i>12,173 sq km<br /><i>land: </i>12,173 sq km<br /><i>water: </i>0 sq km<br /><i><b>note:</b> </i>includes the two main islands of East and West Falkland and about 200 small islands"
"2014-06-24","34057","240","155","1,980 (2012)"
"2014-06-24","34058","240","156","3,450 (2012)"
"2014-06-24","34059","240","161","2,900 (2009)"
"2014-06-24","34060","240","159",".fk"
"2014-06-24","34061","240","50","NA"
"2014-06-24","34062","240","51","NA"
"2014-06-24","34063","240","52","NA"
"2014-06-24","34064","240","160","110 (2012)"
"2014-06-24","34070","240","108","40.8% of GDP (FY09/10)"
"2014-06-24","34071","240","109","-5% of GDP (FY09/10)"
"2014-06-24","34073","240","132","19 million kWh (2010 est.)"
"2014-06-24","34074","240","133","17.67 million kWh (2010 est.)"
"2014-06-24","34075","240","134","0 kWh (2012 est.)"
"2014-06-24","34076","240","135","0 kWh (2012 est.)"
"2014-06-24","34077","240","136","10,000 kW (2010 est.)"
"2014-06-24","34078","240","137","90% of total installed capacity (2010 est.)"
"2014-06-24","34079","240","139","0% of total installed capacity (2010 est.)"
"2014-06-24","34080","240","138","0% of total installed capacity (2010 est.)"
"2014-06-24","34081","240","140","10% of total installed capacity (2010 est.)"
"2014-06-24","34082","240","141","0 bbl/day (2012 est.)"
"2014-06-24","34083","240","142","0 bbl/day (2010 est.)"
"2014-06-24","34084","240","143","0 bbl/day (2010 est.)"
"2014-06-24","34085","240","144","0 bbl (1 January 2013 est.)"
"2014-06-24","34086","240","145","0 bbl/day (2010 est.)"
"2014-06-24","34087","240","146","300 bbl/day (2011 est.)"
"2014-06-24","34088","240","147","0 bbl/day (2010 est.)"
"2014-06-24","34089","240","148","313 bbl/day (2010 est.)"
"2014-06-24","34090","240","149","0 cu m (2011 est.)"
"2014-06-24","34091","240","150","0 cu m (2010 est.)"
"2014-06-24","34092","240","151","0 cu m (2011 est.)"
"2014-06-24","34093","240","152","0 cu m (2011 est.)"
"2014-06-24","34094","240","153","0 cu m (1 January 2013 est.)"
"2014-06-24","34096","241","91","$6.593 billion (2013 est.)<br />$6.26 billion (2012 est.)<br />$5.972 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","34097","241","33","-0.11% (2014 est.)"
"2014-06-24","34098","241","93","5.3% (2013 est.)<br />4.8% (2012 est.)<br />5.4% (2011 est.)"
"2014-06-24","34099","241","94","$8,500 (2013 est.)<br />$8,100 (2012 est.)<br />$7,700 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","34116","241","179","1.09% of GDP (2012)<br />1.17% of GDP (2011)<br />1.09% of GDP (2010)"
"2014-06-24","34124","241","163","117 (2013)"
"2014-06-24","34125","241","34","15.9 births/1,000 population (2014 est.)"
"2014-06-24","34134","241","35","7.3 deaths/1,000 population (2014 est.)"
"2014-06-24","34139","241","120","$1.337 billion (2013 est.)<br />$1.396 billion (2012 est.)"
"2014-06-24","34140","241","127","$1.846 billion (31 December 2011 est.)<br />$1.846 billion (31 December 2011 est.)"
"2014-06-24","34143","241","169","<i>total: </i>7,970 km<br /><i>paved: </i>590 km<br /><i>unpaved: </i>7,380 km (2000)"
"2014-06-24","34145","241","123","$2.039 billion (2013 est.)<br />$1.978 billion (2012 est.)"
"2014-06-24","34147","241","100","13.5% (2013 est.)"
"2014-06-24","34149","241","41","<i>total: </i>33.56 deaths/1,000 live births<br /><i>male: </i>37.57 deaths/1,000 live births<br /><i>female: </i>29.36 deaths/1,000 live births (2014 est.)"
"2014-06-24","34150","241","112","3.9% (2013 est.)<br />2.4% (2012 est.)"
"2014-06-24","34151","241","170","330 km (the Berbice, Demerara, and Essequibo rivers are navigable by oceangoing vessels for 150 km, 100 km, and 80 km respectively) (2012)"
"2014-06-24","34153","241","101","313,100 (2009 est.)"
"2014-06-24","34159","241","42","<i>total population: </i>67.81 years<br /><i>male: </i>64.82 years<br /><i>female: </i>70.96 years (2014 est.)"
"2014-06-24","34164","241","171","<i>total: </i>10<br /><i>by type: </i>cargo 7, petroleum tanker 2, refrigerated cargo 1<br /><i>registered in other countries: </i>3 (Saint Vincent and the Grenadines 2, unknown 1) (2010)"
"2014-06-24","34168","241","36","-9.67 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","34173","241","29","735,554<br /><i><b>note:</b> </i>estimates for this country explicitly take into account the effects of excess mortality due to AIDS; this can result in lower life expectancy, higher infant mortality, higher death rates, lower population growth rates, and changes in the distribution of population by age and sex than would otherwise be expected (July 2014 est.)"
"2014-06-24","34179","241","44","2.14 children born/woman (2014 est.)"
"2014-06-24","34181","241","103","11% (2007)"
"2014-06-24","34186","241","7","<i>total: </i>214,969 sq km<br /><i>land: </i>196,849 sq km<br /><i>water: </i>18,120 sq km"
"2014-06-24","34188","241","155","154,200 (2012)"
"2014-06-24","34189","241","156","547,000 (2012)"
"2014-06-24","34190","241","161","189,600 (2009)"
"2014-06-24","34191","241","159",".gy"
"2014-06-24","34192","241","50","1.3% (2012 est.)"
"2014-06-24","34193","241","51","7,200 (2012 est.)"
"2014-06-24","34194","241","52","100 (2012 est.)"
"2014-06-24","34195","241","106","44.6 (2007)<br />43.2 (1999)"
"2014-06-24","34197","241","160","24,936 (2012)"
"2014-06-24","34198","241","110","59.9% of GDP (2013 est.)<br />59.5% of GDP (2012 est.)"
"2014-06-24","34199","241","119","-$510.7 million (2013 est.)<br />-$394.8 million (2012 est.)"
"2014-06-24","34200","241","126","$854.7 million (31 December 2013 est.)<br />$864 million (31 December 2012 est.)"
"2014-06-24","34204","241","118","$610.9 million (31 December 2012 est.)<br />$440.4 million (31 December 2011)<br />$NA (31 December 2010 est.)"
"2014-06-24","34208","241","56","3.2% of GDP (2012)"
"2014-06-24","34209","241","113","5.5% (31 December 2011 est.)<br />4.25% (31 December 2010 est.)"
"2014-06-24","34210","241","114","13.8% (31 December 2013 est.)<br />13.86% (31 December 2012 est.)"
"2014-06-24","34211","241","117","$1.352 billion (31 December 2013 est.)<br />$1.223 billion (31 December 2012 est.)"
"2014-06-24","34214","241","115","$601.8 million (31 December 2013 est.)<br />$550.4 million (31 December 2012 est.)"
"2014-06-24","34215","241","116","$1.617 billion (31 December 2013 est.)<br />$1.49 billion (31 December 2012 est.)"
"2014-06-24","34221","241","108","25.1% of GDP (2013 est.)"
"2014-06-24","34222","241","109","-6.4% of GDP (2013 est.)"
"2014-06-24","34223","241","40","280 deaths/100,000 live births (2010)"
"2014-06-24","34224","241","55","11.1% (2009)"
"2014-06-24","34225","241","45","5.9% of GDP (2011)"
"2014-06-24","34228","241","54","17.2% (2008)"
"2014-06-24","34229","241","60","<i>total: </i>46.05%<br /><i>male: </i>43.59%<br /><i>female: </i>50% (2011)"
"2014-06-24","34231","241","132","700 million kWh (2010 est.)"
"2014-06-24","34232","241","133","512 million kWh (2010 est.)"
"2014-06-24","34233","241","134","0 kWh (2012 est.)"
"2014-06-24","34234","241","135","0 kWh (2012 est.)"
"2014-06-24","34235","241","136","362,500 kW (2010 est.)"
"2014-06-24","34236","241","137","96% of total installed capacity (2010 est.)"
"2014-06-24","34237","241","139","0.3% of total installed capacity (2010 est.)"
"2014-06-24","34238","241","138","0% of total installed capacity (2010 est.)"
"2014-06-24","34239","241","140","3.7% of total installed capacity (2010 est.)"
"2014-06-24","34240","241","141","0 bbl/day (2012 est.)"
"2014-06-24","34241","241","142","0 bbl/day (2010 est.)"
"2014-06-24","34242","241","143","0 bbl/day (2010 est.)"
"2014-06-24","34243","241","144","0 bbl (1 January 2013 est.)"
"2014-06-24","34244","241","145","0 bbl/day (2010 est.)"
"2014-06-24","34245","241","146","10,910 bbl/day (2011 est.)"
"2014-06-24","34246","241","147","0 bbl/day (2010 est.)"
"2014-06-24","34247","241","148","10,780 bbl/day (2010 est.)"
"2014-06-24","34248","241","149","0 cu m (2011 est.)"
"2014-06-24","34249","241","150","0 cu m (2010 est.)"
"2014-06-24","34250","241","151","0 cu m (2011 est.)"
"2014-06-24","34251","241","152","0 cu m (2011 est.)"
"2014-06-24","34252","241","153","0 cu m (1 January 2013 est.)"
"2014-06-24","34259","241","95","6.2% of GDP (2013 est.)<br />8.3% of GDP (2012 est.)<br />9.4% of GDP (2011 est.)"
"2014-06-24","34261","242","91","$45.9 billion (2013 est.)<br />$40.98 billion (2012 est.)<br />$41.49 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","34262","242","33","1.19% (2014 est.)"
"2014-06-24","34263","242","93","12% (2013 est.)<br />-1.2% (2012 est.)<br />4.3% (2011 est.)"
"2014-06-24","34264","242","94","$6,800 (2013 est.)<br />$6,100 (2012 est.)<br />$6,300 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","34281","242","179","1.66% of GDP (2012)<br />1.16% of GDP (2011)<br />1.66% of GDP (2010)"
"2014-06-24","34289","242","163","799 (2013)"
"2014-06-24","34290","242","34","16.66 births/1,000 population (2014 est.)"
"2014-06-24","34299","242","35","4.64 deaths/1,000 population (2014 est.)"
"2014-06-24","34304","242","120","$14.7 billion (2013 est.)<br />$11.9 billion (2012 est.)"
"2014-06-24","34305","242","127","$7.013 billion (31 December 2013 est.)<br />$5.985 billion (31 December 2012 est.)"
"2014-06-24","34308","242","169","<i>total: </i>32,059 km<br /><i>paved: </i>4,860 km<br /><i>unpaved: </i>27,199 km (2010)"
"2014-06-24","34310","242","123","$12.37 billion (2013 est.)<br />$11.06 billion (2012 est.)"
"2014-06-24","34312","242","100","5.6% (2013 est.)"
"2014-06-24","34314","242","41","<i>total: </i>20.75 deaths/1,000 live births<br /><i>male: </i>24.39 deaths/1,000 live births<br /><i>female: </i>16.93 deaths/1,000 live births (2014 est.)"
"2014-06-24","34315","242","112","2.3% (2013 est.)<br />3.7% (2012 est.)"
"2014-06-24","34316","242","170","3,100 km (primarily on the Paraguay and Paraná river systems) (2012)"
"2014-06-24","34318","242","101","3.19 million (2013 est.)"
"2014-06-24","34324","242","42","<i>total population: </i>76.8 years<br /><i>male: </i>74.16 years<br /><i>female: </i>79.56 years (2014 est.)"
